plant_id_eia,generator_id,prime_mover_code,duct_burners,operating_date,topping_bottoming_code,solid_fuel_gasification,pulverized_coal_tech,fluidized_bed_tech,subcritical_tech,supercritical_tech,ultrasupercritical_tech,stoker_tech,other_combustion_tech,heat_bypass_recovery,rto_iso_lmp_node_id,rto_iso_location_wholesale_reporting_id,associated_combined_heat_power,original_planned_operating_date,operating_switch,previously_canceled
58389,SS25,PV,False,2014-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58389,SS24,PV,False,2015-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58389,SS23,PV,False,2014-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58389,SS22,PV,False,2014-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58389,SS21,PV,False,2014-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58389,AVS2,PV,False,2014-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58388,SS16,PV,False,2014-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58388,SS15,PV,False,2014-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58388,SS14,PV,False,2015-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58388,SS13,PV,False,2014-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58388,SS12,PV,False,2015-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58388,SS11,PV,False,2015-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58388,AVS1,PV,False,2014-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58387,1,PV,False,2013-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58386,CU,PV,False,2013-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58385,NSMA,PV,False,2013-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58384,GEN1,HY,False,2013-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58383,PV1,PV,False,2013-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58382,GEN3,IC,False,2012-12-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58382,GEN2,IC,False,2012-12-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58382,GEN1,IC,False,2012-12-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58381,1,PV,False,2012-02-01,X,False,False,False,False,False,False,False,False,False,pjm aep dayton,pjm aep dayton,False,,,False
58380,5,IC,False,2013-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58380,4,IC,False,2012-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58380,3,IC,False,2012-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58380,2,IC,False,2012-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58380,1,IC,False,2012-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58379,W3998,IC,False,2013-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58378,GT2,GT,False,2013-06-01,X,False,False,False,False,False,False,False,False,False,pnpi_gt2_rn,pnpi_gt2_rn,False,,,False
58377,REC3,IC,False,2011-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58377,REC2,IC,False,2011-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58377,REC1,IC,False,2011-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58376,1,PV,False,2013-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58375,5,IC,False,2015-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58375,4,IC,False,2000-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58375,3,IC,False,2000-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58375,2,IC,False,1998-04-01,,False,False,False,False,False,False,False,False,False,nan,nan,,,,False
58375,1,IC,False,1998-04-01,,False,False,False,False,False,False,False,False,False,nan,nan,,,,False
58374,CSCA,PV,False,2013-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58373,WRCA,PV,False,2013-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58372,GEN1,WT,False,2012-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58371,GEN1,PV,False,2013-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58370,GEN1,PV,False,2013-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58366,1,PV,False,2013-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58365,UNIT7,FC,False,2013-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58365,UNIT6,FC,False,2001-11-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58365,UNIT5,FC,False,2001-11-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58365,UNIT4,FC,False,2001-11-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58365,UNIT3,FC,False,2001-11-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58365,UNIT2,FC,False,2001-11-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58365,UNIT1,FC,False,2001-11-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58364,MC,PV,False,,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58363,WND1,WT,False,2012-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58362,QPMA,PV,False,2013-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58361,WS,PV,False,2011-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58360,ACF,PV,False,2012-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58359,GG,PV,False,2012-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58358,NJMG,PV,False,2013-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58357,WR,PV,False,2011-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58356,TLS,PV,False,2012-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58355,1,PV,False,2013-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58354,1,PV,False,2013-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58352,G-11,ST,False,2013-10-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58351,GE16,WT,False,2012-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58350,1,PV,False,2013-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58349,1,PV,False,2013-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58348,1,PV,False,2013-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58347,1,PV,False,2013-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58346,1,PV,False,2013-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58345,1,PV,False,2013-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58344,1,PV,False,2013-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58343,1,PV,False,2013-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58342,1,PV,False,2013-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58341,1,PV,False,2013-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58340,1,PV,False,2014-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58339,1,PV,False,2014-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58338,1,PV,False,2013-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58337,1,PV,False,2013-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58336,1,PV,False,2014-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58335,1,PV,False,2013-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58334,1,PV,False,2013-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58333,1,PV,False,2013-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58332,1,PV,False,2013-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58330,CHP-1,GT,False,2016-12-01,T,,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58330,9611,ST,False,2006-08-01,T,,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58329,PV1,PV,False,2013-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58328,GT2,GT,False,2005-08-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58328,GT1,GT,False,2003-10-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58327,UNIT4,IC,False,2010-08-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58327,UNIT3,IC,False,2002-11-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58327,UNIT2,IC,False,2002-11-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58327,UNIT1,IC,False,2002-11-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
58326,NBG4,IC,False,2013-12-01,,False,False,False,False,False,False,False,False,False,nan,nan,,,,False
58326,NBG3,IC,False,2013-12-01,,False,False,False,False,False,False,False,False,False,nan,nan,,,,False
58326,NBG2,IC,False,2013-12-01,,False,False,False,False,False,False,False,False,False,nan,nan,,,,False
58326,NBG1,IC,False,2013-12-01,,False,False,False,False,False,False,False,False,False,nan,nan,,,,False
58325,1,GT,False,2015-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58324,SIE23,WT,False,2009-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58323,1,PV,False,2012-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58322,1,WT,False,2014-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58321,1,WT,False,2013-12-01,X,False,False,False,False,False,False,False,False,False,gwec_g1,goldthwaite 138kv substation,False,,,False
58320,362,IC,False,2013-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58319,PV-01,PV,False,2017-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,2017-07-01,,
58319,5,BT,False,2013-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58319,3,BT,False,2013-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58319,1,BT,False,2013-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58318,1,PV,False,2012-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58317,1,PV,False,2012-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58316,1,PV,False,2012-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58315,1,PV,False,2012-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58314,1,PV,False,2012-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58313,1,PV,False,2012-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58312,1,PV,False,2012-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58311,1,PV,False,2012-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58310,G-1,ST,False,2012-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58309,5,PV,False,2014-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58309,2,PV,False,2014-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58309,1,PV,False,2014-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58308,4,PV,False,2014-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58308,3,PV,False,2014-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58308,1,PV,False,2014-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58307,3,PV,False,2014-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58307,2,PV,False,2014-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58307,1,PV,False,2014-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58306,3,PV,False,2014-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58306,2,PV,False,2014-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58306,1,PV,False,2014-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58305,PCIP,PV,False,2011-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58304,3,PV,False,2013-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58304,2,PV,False,2013-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58304,1,PV,False,2013-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58303,TLR,FC,False,2012-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58302,LFT,FC,False,2012-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58301,JPR,FC,False,2012-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58300,HON,FC,False,2012-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58299,XLX,FC,False,2012-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58298,ROL3,FC,False,2012-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58297,ROL4,FC,False,2012-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58296,ROL6,FC,False,2012-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58295,GEN2,IC,False,2010-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58295,GEN1,IC,False,2010-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58293,PVH,PV,False,2013-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58292,JCC,PV,False,2012-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58291,TS1,FW,False,,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58290,VSPV,PV,False,2015-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58289,VNPV,PV,False,2015-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
58284,0002,GT,False,,X,False,False,False,False,False,False,False,False,False,nan,nan,False,2019-04-01,,
